"movie_id","movie_name","movie_distributor","movie_genre"
"Romantic-Comedy_2011_34","Chalet Girl","IFC Films","Romantic-Comedy"
"Romantic-Comedy_2012_1","Think Like a Man","Sony Pictures","Romantic-Comedy"
"Romantic-Comedy_2012_2","Hope Springs","Sony Pictures","Romantic-Comedy"
"Romantic-Comedy_2012_3","This Means War","20th Century Fox","Romantic-Comedy"
"Romantic-Comedy_2012_4","What to Expect When You're …","Lionsgate","Romantic-Comedy"
"Romantic-Comedy_2012_5","The Five-Year Engagement","Universal","Romantic-Comedy"
"Romantic-Comedy_2012_6","To Rome with Love","Sony Pictures Cla…","Romantic-Comedy"
"Romantic-Comedy_2012_7","Playing for Keeps","FilmDistrict","Romantic-Comedy"
"Romantic-Comedy_2012_8","New Year’s Eve","Warner Bros.","Romantic-Comedy"
"Romantic-Comedy_2012_9","Friends with Kids","Roadside Attractions","Romantic-Comedy"
"Romantic-Comedy_2012_10","Celeste and Jesse Forever","Sony Pictures Cla…","Romantic-Comedy"
"Romantic-Comedy_2012_11","Barfi","UTV Communications","Romantic-Comedy"
"Romantic-Comedy_2012_12","Ruby Sparks","Fox Searchlight","Romantic-Comedy"
"Romantic-Comedy_2012_13","Hysteria","Sony Pictures Cla…","Romantic-Comedy"
"Romantic-Comedy_2012_14","Ek Main Aur Ekk Tu","UTV Communications","Romantic-Comedy"
"Romantic-Comedy_2012_15","Cocktail","Eros Entertainment","Romantic-Comedy"
"Romantic-Comedy_2012_16","Teri Meri Kahaani","Eros Entertainment","Romantic-Comedy"
"Romantic-Comedy_2012_17","2 Days in New York","Magnolia Pictures","Romantic-Comedy"
"Romantic-Comedy_2012_18","Midnight in Paris","Sony Pictures Cla…","Romantic-Comedy"
"Romantic-Comedy_2012_19","Student of the Year","Eros Entertainment","Romantic-Comedy"
"Romantic-Comedy_2012_20","Tere Naal Love Ho Gaya","UTV Communications","Romantic-Comedy"
"Romantic-Comedy_2012_21","Jodi Breakers","Yash Raj Films","Romantic-Comedy"
"Romantic-Comedy_2012_22","Aiyyaa","UTV Communications","Romantic-Comedy"
"Romantic-Comedy_2012_23","The First Time","Samuel Goldwyn Films","Romantic-Comedy"
"Romantic-Comedy_2012_24","Take Me Home","Monterey Media","Romantic-Comedy"
"Romantic-Comedy_2012_25","A Little Bit of Heaven","Alchemy","Romantic-Comedy"
"Romantic-Comedy_2012_26","The Giant Mechanical Man","TriBeca Films","Romantic-Comedy"
"Romantic-Comedy_2012_27","Save the Date","IFC Films","Romantic-Comedy"
"Romantic-Comedy_2012_28","Tonight You're Mine","Roadside Attractions","Romantic-Comedy"
"Romantic-Comedy_2012_29","Vamps","Anchor Bay Entert…","Romantic-Comedy"
"Romantic-Comedy_2012_30","Cheerful Weather for the We…","IFC Films","Romantic-Comedy"
"Romantic-Comedy_2013_1","Don Jon","Relativity","Romantic-Comedy"
"Romantic-Comedy_2013_2","The Big Wedding","Lionsgate","Romantic-Comedy"
"Romantic-Comedy_2013_3","Baggage Claim","Fox Searchlight","Romantic-Comedy"
"Romantic-Comedy_2013_4","Admission","Focus Features","Romantic-Comedy"
"Romantic-Comedy_2013_5","About Time","Universal","Romantic-Comedy"
"Romantic-Comedy_2013_6","Pulling Strings","Lionsgate","Romantic-Comedy"
"Romantic-Comedy_2013_7","Chennai Express","UTV Communications","Romantic-Comedy"
"Romantic-Comedy_2013_8","Much Ado About Nothing","Roadside Attractions","Romantic-Comedy"
"Romantic-Comedy_2013_9","Austenland","Sony Pictures Cla…","Romantic-Comedy"
"Romantic-Comedy_2013_10","Den skaldede frisør","Sony Pictures Cla…","Romantic-Comedy"
"Romantic-Comedy_2013_11","Besharam","Reliance Big Pict…","Romantic-Comedy"
"Romantic-Comedy_2013_12","Shuddh Desi Romance","Yash Raj Films","Romantic-Comedy"
"Romantic-Comedy_2013_13","Playing for Keeps","FilmDistrict","Romantic-Comedy"
"Romantic-Comedy_2013_14","Upside Down","Alchemy","Romantic-Comedy"
"Romantic-Comedy_2013_15","Jewtopia","Le Petit Canyon P…","Romantic-Comedy"
"Romantic-Comedy_2013_16","I Give It a Year","Magnolia Pictures","Romantic-Comedy"
"Romantic-Comedy_2013_17","A Wedding Invitation","CJ Entertainment","Romantic-Comedy"
"Romantic-Comedy_2013_18","Dorfman in Love","Brainstorm Media","Romantic-Comedy"
"Romantic-Comedy_2013_19","Shanghai Calling","Starz Media","Romantic-Comedy"
"Romantic-Comedy_2013_20","200 Cartas","Vanguardia Films","Romantic-Comedy"
"Romantic-Comedy_2013_21","Red Flag","TriBeca Films","Romantic-Comedy"
"Romantic-Comedy_2013_22","Sparrows Dance","TriBeca Films","Romantic-Comedy"
"Romantic-Comedy_2013_23","La stratégie de la poussette","Rialto Pictures","Romantic-Comedy"
"Romantic-Comedy_2014_1","Think Like a Man Too","Sony Pictures","Romantic-Comedy"
"Romantic-Comedy_2014_2","About Last Night","Sony Pictures","Romantic-Comedy"
"Romantic-Comedy_2014_3","Blended","Warner Bros.","Romantic-Comedy"
"Romantic-Comedy_2014_4","That Awkward Moment","FilmDistrict","Romantic-Comedy"
"Romantic-Comedy_2014_5","Magic in the Moonlight","Sony Pictures Cla…","Romantic-Comedy"
"Romantic-Comedy_2014_6","What If","CBS Films","Romantic-Comedy"
"Romantic-Comedy_2014_7","Obvious Child","A24","Romantic-Comedy"
"Romantic-Comedy_2014_8","Words and Pictures","Roadside Attractions","Romantic-Comedy"
"Romantic-Comedy_2014_9","Hector and the Search for H…","Relativity","Romantic-Comedy"
"Romantic-Comedy_2014_10","Khoobsurat","UTV Communications","Romantic-Comedy"
"Romantic-Comedy_2014_11","Finding Fanny","FIP","Romantic-Comedy"
"Romantic-Comedy_2014_12","The One I Love","RADiUS-TWC","Romantic-Comedy"
"Romantic-Comedy_2014_13","Laggies","A24","Romantic-Comedy"
"Romantic-Comedy_2014_14","Hasee Toh Phasee","Reliance Entertai…","Romantic-Comedy"
"Romantic-Comedy_2014_15","Casse-tête chinois","Cohen Media Group","Romantic-Comedy"
"Romantic-Comedy_2014_16","Happy Ending","Eros Entertainment","Romantic-Comedy"
"Romantic-Comedy_2014_17","Aa Gaye Munde U.K. De","Yash Raj Films","Romantic-Comedy"
"Romantic-Comedy_2014_18","Girl on a Bicycle","Monterey Media","Romantic-Comedy"
"Romantic-Comedy_2014_19","Lucky Them","IFC Films","Romantic-Comedy"
"Romantic-Comedy_2014_20","The M Word","","Romantic-Comedy"
"Romantic-Comedy_2014_21","Christian Mingle, The Movie","Rocky Mountain Pi…","Romantic-Comedy"
"Romantic-Comedy_2014_22","Hank and Asha","FilmRise","Romantic-Comedy"
"Romantic-Comedy_2014_23","Two Night Stand","Entertainment One","Romantic-Comedy"
"Romantic-Comedy_2014_24","Barefoot","Roadside Attractions","Romantic-Comedy"
"Romantic-Comedy_2014_25","Amour & turbulences","Variance Films","Romantic-Comedy"
"Romantic-Comedy_2014_26","Comet","IFC Films","Romantic-Comedy"
"Romantic-Comedy_2014_27","El misterio de la felicidad","Strand","Romantic-Comedy"
"Romantic-Comedy_2014_28","Don Jon","Relativity","Romantic-Comedy"
"Romantic-Comedy_2014_29","Situation amoureuse: C'est …","Distrib Films","Romantic-Comedy"
"Romantic-Comedy_2015_1","I'll See You in My Dreams","Bleecker Street","Romantic-Comedy"
"Romantic-Comedy_2015_2","Dilwale","UTV Communications","Romantic-Comedy"
"Romantic-Comedy_2015_3","A La Mala","Lionsgate","Romantic-Comedy"
"Romantic-Comedy_2015_4","Xia Luo Te Fan Nao","China Lion Film D…","Romantic-Comedy"
"Romantic-Comedy_2015_5","Big Stone Gap","Picturehouse","Romantic-Comedy"
"Romantic-Comedy_2015_6","Sleeping with Other People","IFC Films","Romantic-Comedy"
"Romantic-Comedy_2015_7","Zan men jie hun ba","China Lion Film D…","Romantic-Comedy"
"Romantic-Comedy_2015_8","Katti Batti","UTV Communications","Romantic-Comedy"
"Romantic-Comedy_2015_9","After the Ball","TVA Films","Romantic-Comedy"
"Romantic-Comedy_2015_10","5 to 7","IFC Films","Romantic-Comedy"
"Romantic-Comedy_2015_11","Only You","China Lion Film D…","Romantic-Comedy"
"Romantic-Comedy_2015_12","Amira & Sam","Drafthouse Films","Romantic-Comedy"
"Romantic-Comedy_2015_13","Les combattants","Strand","Romantic-Comedy"
"Romantic-Comedy_2015_14","Slow Learners","IFC Films","Romantic-Comedy"
"Romantic-Comedy_2015_15","Boy Meets Girl","Bramacharia LLC","Romantic-Comedy"
"Romantic-Comedy_2015_16","Love, Rosie","Film Arcade","Romantic-Comedy"
"Romantic-Comedy_2015_17","B-Side","Indican Pictures","Romantic-Comedy"
"Romantic-Comedy_2015_18","Meet Me in Montenegro","The Orchard","Romantic-Comedy"
"Romantic-Comedy_2015_19","One Small Hitch","Freestyle Releasing","Romantic-Comedy"
"Romantic-Comedy_2015_20","This Isn't Funny","Candy Factory Films","Romantic-Comedy"
"Romantic-Comedy_2015_21","La navaja de Don Juan","Indican Pictures","Romantic-Comedy"
"Romantic-Comedy_2015_22","Me, You and Five Bucks","Indican Pictures","Romantic-Comedy"
